-- Aqui os 1000 inserts de usuario.
Use adrianob_2025petcare5;
INSERT INTO usuarios (usuario_nome, cpf, email, verificado, telefone, tipo, senha) VALUES
(64, 'Sparky', 'Pequeno', 'Peixes', 'Tigrado', 'Guppy', '/imagens/peixes/sparky.jpg', 'Calmo e dorminhoco.', NULL, 'Disponível', 700),
(65, 'Bubbles', 'Grande', 'Canina', 'Marrom', 'Golden Retriever', '/imagens/canina/bubbles.jpg', 'Esperto(a) e fácil de treinar.', '100000065', 'Disponível', 20),
(66, 'Peanut', 'Médio', 'Felina', 'Branco e Preto', 'Ragdoll', '/imagens/felina/peanut.jpg', 'Gosta de carinho e atenção.', NULL, 'Disponível', 90),
(67, 'Buttons', 'Pequeno', 'Roedores', 'Preto', 'Hamster', '/imagens/roedores/buttons.jpg', 'Energético e curioso.', '100000067', 'Disponível', 555),
(68, 'Koda', 'Grande', 'Canina', 'Dourado', 'Labrador', '/imagens/canina/koda.jpg', 'Amigável com outros animais.', NULL, 'Desaparecido', 300),
(69, 'Princess', 'Médio', 'Felina', 'Laranja', 'Siamês', '/imagens/felina/princess.jpg', 'Adapta-se bem a novos ambientes.', '100000069', 'Disponível', 921),
(70, 'Gus', 'Pequeno', 'Aves', 'Cinza', 'Calopsita', '/imagens/aves/gus.jpg', 'Calmo e dorminhoco.', NULL, 'Disponível', 543),
(71, 'Buster', 'Grande', 'Canina', 'Branco', 'Vira-lata', '/imagens/canina/buster.jpg', 'Adora crianças.', '100000071', 'Adotado', 187),
(72, 'HoneyBelle', 'Médio', 'Felina', 'Marrom', 'Persa', '/imagens/felina/honeybelle.jpg', 'Companheiro(a) ideal para a família.', NULL, 'Disponível', 765),
(73, 'Mickey', 'Pequeno', 'Roedores', 'Branco e Preto', 'Porquinho da Índia', '/imagens/roedores/mickey.jpg', 'Gosta de carinho e atenção.', '100000073', 'Disponível', 321),
(74, 'Fred', 'Grande', 'Canina', 'Preto', 'Pastor Alemão', '/imagens/canina/fred.jpg', 'Precisa de muito espaço e atividade.', NULL, 'Disponível', 987),
(75, 'King', 'Médio', 'Felina', 'Tigrado', 'Bengal', '/imagens/felina/king.jpg', 'Um(a) verdadeiro(a) anjo.', '100000075', 'Disponível', 45),
(76, 'Duchess', 'Pequeno', 'Peixes', 'Amarelo', 'Kingyo', '/imagens/peixes/duchess.jpg', 'Muito dócil e brincalhão.', NULL, 'Disponível', 678),
(77, 'Prince', 'Grande', 'Canina', 'Laranja', 'Golden Retriever', '/imagens/canina/prince.jpg', 'Fiel e protetor(a).', '100000077', 'Desaparecido', 12),
(78, 'Queen', 'Médio', 'Felina', 'Dourado', 'SRD', '/imagens/felina/queen.jpg', 'Independente e explorador(a).', NULL, 'Disponível', 890),
(79, 'Countess', 'Pequeno', 'Aves', 'Azul', 'Agapornis', '/imagens/aves/countess.jpg', 'Adapta-se bem a novos ambientes.', '100000079', 'Disponível', 234),
(80, 'Sherlock', 'Grande', 'Canina', 'Malhado', 'Labrador', '/imagens/canina/sherlock.jpg', 'Esperto(a) e fácil de treinar.', NULL, 'Adotado', 567),
(81, 'Watson', 'Médio', 'Felina', 'Branco', 'British Shorthair', '/imagens/felina/watson.jpg', 'Brincalhão(a) e divertido(a).', '100000081', 'Disponível', 901),
(82, 'Pippin', 'Pequeno', 'Roedores', 'Cinza', 'Rato Twister', '/imagens/roedores/pippin.jpg', 'Calmo e dorminhoco.', NULL, 'Disponível', 78),
(83, 'Gandalf', 'Grande', 'Canina', 'Branco e Preto', 'Husky Siberiano', '/imagens/canina/gandalf.jpg', 'Precisa de muito espaço e atividade.', '100000083', 'Disponível', 432),
(84, 'Frodo', 'Médio', 'Felina', 'Marrom', 'Ragdoll', '/imagens/felina/frodo.jpg', 'Adora crianças.', NULL, 'Disponível', 100),
(85, 'Sauron', 'Pequeno', 'Peixes', 'Laranja', 'Molly', '/imagens/peixes/sauron.jpg', 'Companheiro(a) ideal para a família.', '100000085', 'Disponível', 600),
(86, 'Aragorn', 'Grande', 'Canina', 'Dourado', 'Bulldog Francês', '/imagens/canina/aragorn.jpg', 'Gosta de carinho e atenção.', NULL, 'Desaparecido', 20),
(87, 'Legolas', 'Médio', 'Felina', 'Branco', 'Persa', '/imagens/felina/legolas.jpg', 'Energético e curioso.', '100000087', 'Disponível', 808),
(88, 'Gimli', 'Pequeno', 'Roedores', 'Amarelo', 'Hamster', '/imagens/roedores/gimli.jpg', 'Sempre pronto(a) para uma aventura.', NULL, 'Disponível', 717),
(89, 'Boromir', 'Grande', 'Canina', 'Preto', 'Pastor Alemão', '/imagens/canina/boromir.jpg', 'Fiel e protetor(a).', '100000089', 'Adotado', 343),
(90, 'Galadriel', 'Médio', 'Felina', 'Cinza', 'Sphynx', '/imagens/felina/galadriel.jpg', 'Adapta-se bem a novos ambientes.', NULL, 'Disponível', 999),
(91, 'Elrond', 'Pequeno', 'Aves', 'Branco e Preto', 'Canário', '/imagens/aves/elrond.jpg', 'Calmo e dorminhoco.', '100000091', 'Disponível', 1),
(92, 'Hobbit', 'Grande', 'Canina', 'Marrom', 'Boxer', '/imagens/canina/hobbit.jpg', 'Adora crianças.', NULL, 'Disponível', 54),
(93, 'Ent', 'Médio', 'Felina', 'Tigrado', 'Bengal', '/imagens/felina/ent.jpg', 'Companheiro(a) ideal para a família.', '100000093', 'Disponível', 654),
(94, 'Orc', 'Pequeno', 'Peixes', 'Vermelho', 'Betta', '/imagens/peixes/orc.jpg', 'Gosta de carinho e atenção.', NULL, 'Disponível', 21),
(95, 'Dwarf', 'Grande', 'Canina', 'Dourado', 'Golden Retriever', '/imagens/canina/dwarf.jpg', 'Esperto(a) e fácil de treinar.', '100000095', 'Desaparecido', 789),
(96, 'Elf', 'Médio', 'Felina', 'Laranja', 'Maine Coon', '/imagens/felina/elf.jpg', 'Brincalhão(a) e divertido(a).', NULL, 'Disponível', 345),
(97, 'Wizard', 'Pequeno', 'Roedores', 'Branco', 'Coelho', '/imagens/roedores/wizard.jpg', 'Precisa de muito espaço e atividade.', '100000097', 'Disponível', 1000),
(98, 'Dragon', 'Grande', 'Canina', 'Preto', 'Labrador', '/imagens/canina/dragon.jpg', 'Um(a) verdadeiro(a) anjo.', NULL, 'Adotado', 56),
(99, 'Phoenix', 'Médio', 'Felina', 'Cinza', 'British Shorthair', '/imagens/felina/phoenix.jpg', 'Independente e explorador(a).', '100000099', 'Disponível', 876),
(100, 'Unicorn', 'Pequeno', 'Peixes', 'Azul', 'Néon', '/imagens/peixes/unicorn.jpg', 'Sempre pronto(a) para uma aventura.', NULL, 'Disponível', 234),
(101, 'Griffin', 'Grande', 'Canina', 'Branco', 'Husky Siberiano', '/imagens/canina/griffin.jpg', 'Fiel e protetor(a).', '100000101', 'Disponível', 12),
(102, 'Sphinx', 'Médio', 'Felina', 'Laranja', 'SRD', '/imagens/felina/sphinx.jpg', 'Adapta-se bem a novos ambientes.', NULL, 'Disponível', 765),
(103, 'Chimera', 'Pequeno', 'Roedores', 'Marrom', 'Hamster', '/imagens/roedores/chimera.jpg', 'Calmo e dorminhoco.', '100000103', 'Desaparecido', 321),
(104, 'Gargoyle', 'Grande', 'Canina', 'Preto', 'Pastor Alemão', '/imagens/canina/gargoyle.jpg', 'Adora crianças.', NULL, 'Disponível', 987),
(105, 'Pegasus', 'Médio', 'Felina', 'Branco e Preto', 'Persa', '/imagens/felina/pegasus.jpg', 'Companheiro(a) ideal para a família.', '100000105', 'Adotado', 45),
(106, 'Centaur', 'Pequeno', 'Aves', 'Amarelo', 'Agapornis', '/imagens/aves/centaur.jpg', 'Gosta de carinho e atenção.', NULL, 'Disponível', 678),
(107, 'Minotaur', 'Grande', 'Canina', 'Tigrado', 'Golden Retriever', '/imagens/canina/minotaur.jpg', 'Esperto(a) e fácil de treinar.', '100000107', 'Disponível', 187),
(108, 'Hydra', 'Médio', 'Felina', 'Dourado', 'Bengal', '/imagens/felina/hydra.jpg', 'Brincalhão(a) e divertido(a).', NULL, 'Disponível', 890),
(109, 'Kraken', 'Pequeno', 'Roedores', 'Laranja', 'Porquinho da Índia', '/imagens/roedores/kraken.jpg', 'Precisa de muito espaço e atividade.', '100000109', 'Disponível', 234),
(110, 'Cerberus', 'Grande', 'Canina', 'Azul', 'Labrador', '/imagens/canina/cerberus.jpg', 'Um(a) verdadeiro(a) anjo.', NULL, 'Disponível', 567),
(111, 'Medusa', 'Médio', 'Felina', 'Marrom', 'Maine Coon', '/imagens/felina/medusa.jpg', 'Independente e explorador(a).', '100000111', 'Desaparecido', 901),
(112, 'Siren', 'Pequeno', 'Peixes', 'Preto', 'Guppy', '/imagens/peixes/siren.jpg', 'Sempre pronto(a) para uma aventura.', NULL, 'Disponível', 78),
(113, 'Gorgon', 'Grande', 'Canina', 'Branco e Preto', 'Bulldog Francês', '/imagens/canina/gorgon.jpg', 'Fiel e protetor(a).', '100000113', 'Adotado', 432),
(114, 'Dryad', 'Médio', 'Felina', 'Cinza', 'Ragdoll', '/imagens/felina/dryad.jpg', 'Adapta-se bem a novos ambientes.', NULL, 'Disponível', 100),
(115, 'Nymph', 'Pequeno', 'Roedores', 'Dourado', 'Rato Twister', '/imagens/roedores/nymph.jpg', 'Calmo e dorminhoco.', '100000115', 'Disponível', 600),
(116, 'Satyr', 'Grande', 'Canina', 'Malhado', 'Vira-lata', '/imagens/canina/satyr.jpg', 'Adora crianças.', NULL, 'Disponível', 20),
(117, 'Faun', 'Médio', 'Felina', 'Tigrado', 'SRD', '/imagens/felina/faun.jpg', 'Companheiro(a) ideal para a família.', '100000117', 'Disponível', 808),
(118, 'Imp', 'Pequeno', 'Aves', 'Branco', 'Calopsita', '/imagens/aves/imp.jpg', 'Gosta de carinho e atenção.', NULL, 'Desaparecido', 717),
(119, 'Goblin', 'Grande', 'Canina', 'Laranja', 'Golden Retriever', '/imagens/canina/goblin.jpg', 'Precisa de muito espaço e atividade.', '100000119', 'Disponível', 343),
(120, 'Elfette', 'Médio', 'Felina', 'Dourado', 'Siamês', '/imagens/felina/elfette.jpg', 'Um(a) verdadeiro(a) anjo.', NULL, 'Disponível', 999),
(121, 'Pixie', 'Pequeno', 'Roedores', 'Azul', 'Coelho', '/imagens/roedores/pixie.jpg', 'Muito dócil e brincalhão.', '100000121', 'Adotado', 1),
(122, 'Sprite', 'Grande', 'Canina', 'Marrom', 'Pastor Alemão', '/imagens/canina/sprite.jpg', 'Fiel e protetor(a).', NULL, 'Disponível', 54),
(123, 'Brownie', 'Médio', 'Felina', 'Preto', 'Persa', '/imagens/felina/brownie.jpg', 'Independente e explorador(a).', '100000123', 'Disponível', 654),
(124, 'Leprechaun', 'Pequeno', 'Peixes', 'Branco e Preto', 'Kingyo', '/imagens/peixes/leprechaun.jpg', 'Adapta-se bem a novos ambientes.', NULL, 'Disponível', 21),
(125, 'Banshee', 'Grande', 'Canina', 'Cinza', 'Husky Siberiano', '/imagens/canina/banshee.jpg', 'Esperto(a) e fácil de treinar.', '100000125', 'Disponível', 789),
(126, 'Ghoul', 'Médio', 'Répteis', 'Verde', 'Leopardo Gecko', '/imagens/repteis/ghoul.jpg', 'Brincalhão(a) e divertido(a).', NULL, 'Desaparecido', 345),
(127, 'Specter', 'Pequeno', 'Aves', 'Dourado', 'Canário', '/imagens/aves/specter.jpg', 'Calmo e dorminhoco.', '100000127', 'Disponível', 1000),
(128, 'Wraith', 'Grande', 'Canina', 'Tigrado', 'Labrador', '/imagens/canina/wraith.jpg', 'Adora crianças.', NULL, 'Adotado', 56),
(129, 'Poltergeist', 'Médio', 'Felina', 'Branco', 'British Shorthair', '/imagens/felina/poltergeist.jpg', 'Companheiro(a) ideal para a família.', '100000129', 'Disponível', 876),
(130, 'Phantom', 'Pequeno', 'Roedores', 'Marrom', 'Porquinho da Índia', '/imagens/roedores/phantom.jpg', 'Gosta de carinho e atenção.', NULL, 'Disponível', 234),
(131, 'Nightmare', 'Grande', 'Canina', 'Preto', 'Boxer', '/imagens/canina/nightmare.jpg', 'Precisa de muito espaço e atividade.', '100000131', 'Disponível', 12),
(132, 'Succubus', 'Médio', 'Felina', 'Laranja', 'Maine Coon', '/imagens/felina/succubus.jpg', 'Um(a) verdadeiro(a) anjo.', NULL, 'Disponível', 765),
(133, 'Incubus', 'Pequeno', 'Peixes', 'Cinza', 'Molly', '/imagens/peixes/incubus.jpg', 'Muito dócil e brincalhão.', '100000133', 'Desaparecido', 321),
(134, 'Vampire', 'Grande', 'Canina', 'Dourado', 'Golden Retriever', '/imagens/canina/vampire.jpg', 'Fiel e protetor(a).', NULL, 'Disponível', 987),
(135, 'Zombie', 'Médio', 'Felina', 'Marrom', 'SRD', '/imagens/felina/zombie.jpg', 'Independente e explorador(a).', '100000135', 'Disponível', 45),
(136, 'Mummy', 'Pequeno', 'Roedores', 'Branco', 'Hamster', '/imagens/roedores/mummy.jpg', 'Adapta-se bem a novos ambientes.', NULL, 'Adotado', 678),
(137, 'Frankenstein', 'Grande', 'Canina', 'Preto', 'Labrador', '/imagens/canina/frankenstein.jpg', 'Calmo e dorminhoco.', '100000137', 'Disponível', 187),
(138, 'Dracula', 'Médio', 'Felina', 'Preto', 'Siamês', '/imagens/felina/dracula.jpg', 'Adora crianças.', NULL, 'Disponível', 890),
(139, 'Werewolf', 'Pequeno', 'Aves', 'Cinza', 'Periquito', '/imagens/aves/werewolf.jpg', 'Companheiro(a) ideal para a família.', '100000139', 'Disponível', 234),
(140, 'Witch', 'Grande', 'Canina', 'Laranja', 'Husky Siberiano', '/imagens/canina/witch.jpg', 'Gosta de carinho e atenção.', NULL, 'Disponível', 567),
(141, 'Wizardess', 'Médio', 'Felina', 'Dourado', 'Persa', '/imagens/felina/wizardess.jpg', 'Energético e curioso.', '100000141', 'Desaparecido', 901),
(142, 'Sorcerer', 'Pequeno', 'Peixes', 'Azul', 'Betta', '/imagens/peixes/sorcerer.jpg', 'Sempre pronto(a) para uma aventura.', NULL, 'Disponível', 78),
(143, 'Enchantress', 'Grande', 'Canina', 'Branco', 'Pastor Alemão', '/imagens/canina/enchantress.jpg', 'Fiel e protetor(a).', '100000143', 'Adotado', 432),
(144, 'Alchemist', 'Médio', 'Répteis', 'Verde', 'Iguana', '/imagens/repteis/alchemist.jpg', 'Adapta-se bem a novos ambientes.', NULL, 'Disponível', 100),
(145, 'Bard', 'Pequeno', 'Roedores', 'Marrom', 'Coelho', '/imagens/roedores/bard.jpg', 'Calmo e dorminhoco.', '100000145', 'Disponível', 600),
(146, 'Paladin', 'Grande', 'Canina', 'Preto', 'Boxer', '/imagens/canina/paladin.jpg', 'Adora crianças.', NULL, 'Disponível', 20),
(147, 'Rogue', 'Médio', 'Felina', 'Laranja', 'Bengal', '/imagens/felina/rogue.jpg', 'Companheiro(a) ideal para a família.', '100000147', 'Disponível', 808),
(148, 'Cleric', 'Pequeno', 'Aves', 'Dourado', 'Calopsita', '/imagens/aves/cleric.jpg', 'Gosta de carinho e atenção.', NULL, 'Disponível', 717),
(149, 'Druid', 'Grande', 'Canina', 'Tigrado', 'Golden Retriever', '/imagens/canina/druid.jpg', 'Precisa de muito espaço e atividade.', '100000149', 'Desaparecido', 343),
(150, 'Monk', 'Médio', 'Felina', 'Branco e Preto', 'Maine Coon', '/imagens/felina/monk.jpg', 'Um(a) verdadeiro(a) anjo.', NULL, 'Disponível', 999),
(151, 'Bolt', 'Médio', 'Canina', 'Preto', 'Labrador', '/imagens/canina/bolt.jpg', 'Muito brincalhão.', NULL, 'Disponível', 751),
(152, 'Luna', 'Pequeno', 'Felina', 'Branco', 'Persa', '/imagens/felina/luna.jpg', 'Muito dócil e carinhosa.', '000010001', 'Adotado', 203),
(153, 'Rex', 'Grande', 'Canina', 'Marrom', 'Doberman', '/imagens/canina/rex.jpg', 'Muito protetor.', NULL, 'Disponível', 987),
(154, 'Mimi', 'Pequeno', 'Felina', 'Cinza', 'Siamês', '/imagens/felina/mimi.jpg', 'Gosta de colo.', '000010002', 'Disponível', 432),
(155, 'Trovão', 'Grande', 'Canina', 'Preto e Branco', 'Husky Siberiano', '/imagens/canina/trovao.jpg', 'Cheio de energia.', NULL, 'Desaparecido', 112),
(156, 'Nina', 'Médio', 'Canina', 'Caramelo', 'Vira-lata', '/imagens/canina/nina.jpg', 'Muito amável.', '000010003', 'Disponível', 876),
(157, 'Fred', 'Pequeno', 'Felina', 'Laranja', 'Angorá', '/imagens/felina/fred.jpg', 'Adora brincar com novelos.', NULL, 'Adotado', 301),
(158, 'Zara', 'Médio', 'Canina', 'Branco', 'Poodle', '/imagens/canina/zara.jpg', 'Muito educada.', '000010004', 'Disponível', 654),
(159, 'Tico', 'Pequeno', 'Felina', 'Rajado', 'Maine Coon', '/imagens/felina/tico.jpg', 'Dorminhoco.', NULL, 'Disponível', 99),
(160, 'Pantera', 'Grande', 'Canina', 'Preto', 'Rottweiler', '/imagens/canina/pantera.jpg', 'Excelente cão de guarda.', '000010005', 'Adotado', 789),
(161, 'Léo', 'Médio', 'Canina', 'Bege', 'Golden Retriever', '/imagens/canina/leo.jpg', 'Companheiro leal.', NULL, 'Disponível', 543),
(162, 'Fiona', 'Grande', 'Canina', 'Cinza', 'Fila Brasileiro', '/imagens/canina/fiona.jpg', 'Muito calma.', '000010006', 'Desaparecido', 234),
(163, 'Juju', 'Pequeno', 'Felina', 'Branco e Preto', 'Pitbull', '/imagens/felina/juju.jpg', 'Gosta de carinho.', NULL, 'Disponível', 888),
(164, 'Thor', 'Grande', 'Canina', 'Dourado', 'Golden Retriever', '/imagens/canina/thor.jpg', 'Muito brincalhão.', '000010007', 'Disponível', 101),
(165, 'Mel', 'Pequeno', 'Felina', 'Preto', 'Bombay', '/imagens/felina/mel.jpg', 'Amável e tímida.', NULL, 'Adotado', 600),
(166, 'Apollo', 'Médio', 'Canina', 'Cinza e Preto', 'Schnauzer', '/imagens/canina/apollo.jpg', 'Muito inteligente.', '000010008', 'Disponível', 32),
(167, 'Lilica', 'Pequeno', 'Canina', 'Caramelo', 'Pug', '/imagens/canina/lilica.jpg', 'Gosta de dormir no sofá.', NULL, 'Disponível', 777),
(168, 'Tom', 'Pequeno', 'Felina', 'Cinza Claro', 'British Shorthair', '/imagens/felina/tom.jpg', 'Muito sociável.', '000010009', 'Disponível', 456),
(169, 'Lola', 'Médio', 'Canina', 'Branco', 'Buldogue Francês', '/imagens/canina/lola.jpg', 'Tem muita energia.', NULL, 'Adotado', 22),
(170, 'Sasha', 'Grande', 'Canina', 'Marrom e Preto', 'Bernese', '/imagens/canina/sasha.jpg', 'Perfeita para companhia.', '000010010', 'Disponível', 901),
(171, 'Spike', 'Grande', 'Canina', 'Preto e Marrom', 'Rottweiler', '/imagens/canina/spike.jpg', 'Excelente cão de guarda.', '931258703', 'Disponível', 580),
(172, 'Bela', 'Pequeno', 'Felina', 'Branco', 'Persa', '/imagens/felina/bela.jpg', 'Muito carinhosa.', '401239484', 'Adotado', 123),
(173, 'Thorinho', 'Médio', 'Canina', 'Marrom Claro', 'Vira-lata', '/imagens/canina/thorinho.jpg', 'Adora brincar.', NULL, 'Disponível', 765),
(174, 'Luluca', 'Pequeno', 'Felina', 'Cinza e Branco', 'Siberiano', '/imagens/felina/luluca.jpg', 'Muito tranquila.', '334666625', 'Adotado', 333),
(175, 'Tigre', 'Grande', 'Canina', 'Tigrado', 'Boxer', '/imagens/canina/tigre.jpg', 'Muito leal.', NULL, 'Disponível', 998),
(176, 'Naná', 'Pequeno', 'Felina', 'Preto', 'Bombay', '/imagens/felina/nana.jpg', 'Sociável e brincalhona.', '124174504', 'Disponível', 444),
(177, 'Fofão', 'Grande', 'Canina', 'Cinza', 'Mastiff', '/imagens/canina/fofao.jpg', 'Muito dócil.', NULL, 'Adotado', 10),
(178, 'Pipoca', 'Pequeno', 'Felina', 'Rajado', 'Pitbull', '/imagens/felina/pipoca.jpg', 'Gosta de janelas.', '879691489', 'Disponível', 678),
(179, 'Rubi', 'Médio', 'Canina', 'Bege', 'Beagle', '/imagens/canina/rubi.jpg', 'Ativa e esperta.', NULL, 'Desaparecido', 201),
(180, 'Chocolate', 'Grande', 'Canina', 'Marrom Escuro', 'Labrador', '/imagens/canina/chocolate.jpg', 'Muito brincalhão.', NULL, 'Disponível', 812),
(181, 'Amora', 'Pequeno', 'Felina', 'Cinza', 'Chartreux', '/imagens/felina/amora.jpg', 'Muito observadora.', '168265618', 'Disponível', 50),
(182, 'Teo', 'Médio', 'Canina', 'Branco e Caramelo', 'Basset Hound', '/imagens/canina/teo.jpg', 'Muito calmo.', NULL, 'Disponível', 700),
(183, 'Kiara', 'Pequeno', 'Felina', 'Preto e Branco', 'Pitbull', '/imagens/felina/kiara.jpg', 'Carinhosa.', '810871310', 'Adotado', 1),
(184, 'Ziggy', 'Grande', 'Canina', 'Preto', 'Pastor Belga', '/imagens/canina/ziggy.jpg', 'Muito atento.', NULL, 'Disponível', 921),
(185, 'Maggie', 'Médio', 'Canina', 'Branco', 'Poodle', '/imagens/canina/maggie.jpg', 'Muito vaidosa.', '816926541', 'Disponível', 203),
(186, 'Cacau', 'Pequeno', 'Felina', 'Marrom e Preto', 'Pitbull', '/imagens/felina/cacau.jpg', 'Misteriosa e quieta.', NULL, 'Desaparecido', 987),
(187, 'Simba', 'Grande', 'Canina', 'Dourado', 'Golden Retriever', '/imagens/canina/simba.jpg', 'Muito amigável.', '471238772', 'Disponível', 432),
(188, 'Lua', 'Pequeno', 'Felina', 'Branco', 'Angorá', '/imagens/felina/lua.jpg', 'Muito calma.', NULL, 'Adotado', 112),
(189, 'Max', 'Médio', 'Canina', 'Cinza', 'Schnauzer', '/imagens/canina/max.jpg', 'Muito esperto.', '878204717', 'Disponível', 876),
(190, 'Estrela', 'Pequeno', 'Felina', 'Preto e Laranja', 'Calico', '/imagens/felina/estrela.jpg', 'Linda e tímida.', NULL, 'Disponível', 301),
(191, 'Léo', 'Grande', 'Canina', 'Preto', 'Doberman', '/imagens/canina/leo.jpg', 'Atento e fiel.', '516270209', 'Disponível', 654),
(192, 'Tina', 'Pequeno', 'Felina', 'Cinza', 'Pitbull', '/imagens/felina/tina.jpg', 'Muito dorminhoca.', NULL, 'Adotado', 99),
(193, 'Ozzy', 'Médio', 'Canina', 'Branco', 'Fox Terrier', '/imagens/canina/ozzy.jpg', 'Muito enérgico.', '606883859', 'Disponível', 789),
(194, 'Mimi', 'Pequeno', 'Felina', 'Rajado', 'Pitbull', '/imagens/felina/mimi.jpg', 'Adora colo.', NULL, 'Disponível', 543),
(195, 'Bolt', 'Grande', 'Canina', 'Cinza', 'Weimaraner', '/imagens/canina/bolt.jpg', 'Muito atlético.', '165839688', 'Adotado', 234),
(196, 'Sushi', 'Pequeno', 'Felina', 'Branco e Preto', 'Pitbull', '/imagens/felina/sushi.jpg', 'Curiosa e arteira.', NULL, 'Disponível', 888),
(197, 'Zara', 'Médio', 'Canina', 'Marrom', 'Pitbull', '/imagens/canina/zara.jpg', 'Muito companheira.', '883540799', 'Disponível', 101),
(198, 'Tom', 'Grande', 'Canina', 'Preto', 'Pastor Alemão', '/imagens/canina/tom.jpg', 'Excelente farejador.', NULL, 'Disponível', 600),
(199, 'Lili', 'Pequeno', 'Felina', 'Cinza', 'Pitbull', '/imagens/felina/lili.jpg', 'Muito dócil.', '166079950', 'Adotado', 32),
(200, 'Nina', 'Médio', 'Canina', 'Caramelo', 'Pitbull', '/imagens/canina/nina.jpg', 'Adora correr.', NULL, 'Disponível', 777),
(201, 'Garfield', 'Grande', 'Felina', 'Laranja', 'Pitbull', '/imagens/felina/garfield.jpg', 'Muito comilão.', '383263795', 'Desaparecido', 456),
(202, 'Cleo', 'Pequeno', 'Felina', 'Branco', 'Pitbull', '/imagens/felina/cleo.jpg', 'Muito carente.', NULL, 'Adotado', 22),
(203, 'Apollo', 'Grande', 'Canina', 'Preto', 'Labrador', '/imagens/canina/apollo.jpg', 'Muito ativo.', '516917855', 'Disponível', 901),
(204, 'Mel', 'Pequeno', 'Felina', 'Marrom', 'Pitbull', '/imagens/felina/mel.jpg', 'Muito carinhosa.', NULL, 'Disponível', 580),
(205, 'Rex', 'Médio', 'Canina', 'Cinza', 'Husky Siberiano', '/imagens/canina/rex.jpg', 'Muito resistente.', '347672545', 'Adotado', 123),
(206, 'Tigrinha', 'Pequeno', 'Felina', 'Rajada', 'Pitbull', '/imagens/felina/tigrinha.jpg', 'Muito ágil.', NULL, 'Disponível', 765),
(207, 'Jack', 'Grande', 'Canina', 'Preto', 'Pitbull', '/imagens/canina/jack.jpg', 'Muito brincalhão.', '937898182', 'Disponível', 333),
(208, 'Nemo', 'Pequeno', 'Felina', 'Branco e Laranja', 'Pitbull', '/imagens/felina/nemo.jpg', 'Curioso e amigável.', NULL, 'Adotado', 998),
